Date, Open, High, Low, Close, Volume,Name
10/6/2023,31.89,31.89,31.89,31.89,7857636.433,ZENITHBANK
10/5/2023,31.79,31.79,31.79,31.79,6088529.317,ZENITHBANK
10/4/2023,31.79,31.79,31.79,31.79,12078314.58,ZENITHBANK
10/3/2023,31.39,31.39,31.39,31.39,17872233.38,ZENITHBANK
9/29/2023,31.34,31.34,31.34,31.34,10965808.26,ZENITHBANK
9/28/2023,31.19,31.19,31.19,31.19,21190765.17,ZENITHBANK
9/26/2023,30.94,30.94,30.94,30.94,21651089.08,ZENITHBANK
9/25/2023,31.89,31.89,31.89,31.89,9728920.565,ZENITHBANK
9/22/2023,32.89,32.89,32.89,32.89,13991139.45,ZENITHBANK
9/21/2023,32.89,32.89,32.89,32.89,9872097.438,ZENITHBANK
9/20/2023,32.89,32.89,32.89,32.89,9753039.604,ZENITHBANK
9/19/2023,32.89,32.89,32.89,32.89,14090937.18,ZENITHBANK
9/18/2023,33.03,33.03,33.03,33.03,11945180.7,ZENITHBANK
9/15/2023,33.13,33.13,33.13,33.13,9773265.075,ZENITHBANK
9/14/2023,32.89,32.89,32.89,32.89,15889624.36,ZENITHBANK
9/13/2023,33.73,33.73,33.73,33.73,29905881.33,ZENITHBANK
9/12/2023,33.48,33.48,33.48,33.48,38457485.76,ZENITHBANK
9/11/2023,34.68,34.68,34.68,34.68,43279780.13,ZENITHBANK
9/8/2023,36.82,36.82,36.82,36.82,8843685.132,ZENITHBANK
9/7/2023,36.82,36.82,36.82,36.82,4716397.386,ZENITHBANK
9/6/2023,36.87,36.87,36.87,36.87,10043173.52,ZENITHBANK
9/5/2023,36.87,36.87,36.87,36.87,34479449.05,ZENITHBANK
9/4/2023,36.97,36.97,36.97,36.97,75675159.64,ZENITHBANK
9/1/2023,34.28,34.28,34.28,34.28,19809573.68,ZENITHBANK
8/31/2023,32.79,32.79,32.79,32.79,8971954.06,ZENITHBANK
8/30/2023,32.79,32.79,32.79,32.79,11275176.2,ZENITHBANK
8/29/2023,33.38,33.38,33.38,33.38,14711940.95,ZENITHBANK
8/28/2023,32.64,32.64,32.64,32.64,4632825.195,ZENITHBANK
8/25/2023,32.64,32.64,32.64,32.64,12361200.24,ZENITHBANK
8/24/2023,32.89,32.89,32.89,32.89,7314418.695,ZENITHBANK
8/23/2023,33.28,33.28,33.28,33.28,7988963.016,ZENITHBANK
8/22/2023,33.68,33.68,33.68,33.68,6573392.731,ZENITHBANK
8/21/2023,33.83,33.83,33.83,33.83,6254085.165,ZENITHBANK
8/18/2023,33.88,33.88,33.88,33.88,8866630.079,ZENITHBANK
8/17/2023,33.88,33.88,33.88,33.88,7304832.293,ZENITHBANK
8/16/2023,34.33,34.33,34.33,34.33,10788761.38,ZENITHBANK
8/15/2023,34.28,34.28,34.28,34.28,11341617.7,ZENITHBANK
8/14/2023,33.98,33.98,33.98,33.98,10762810.96,ZENITHBANK
8/11/2023,34.88,34.88,34.88,34.88,18417010.56,ZENITHBANK
8/10/2023,34.88,34.88,34.88,34.88,12529847.86,ZENITHBANK
