Date, Open, High, Low, Close, Volume,Name
7/28/2023,17.5,17.7,16.5,16.6,208485906,SCOM
7/27/2023,17,17.7,16.55,17.25,784600,SCOM
7/26/2023,16.5,16.5,16,16.15,6423200,SCOM
7/25/2023,17.5,17.7,16.5,16.8,8347100,SCOM
7/24/2023,18,18.05,17.6,17.85,941600,SCOM
7/21/2023,18.1,18.1,17.85,18,970100,SCOM
7/20/2023,18.2,18.2,18,18.05,3894900,SCOM
7/19/2023,18.1,18.55,18,18.15,1425600,SCOM
7/18/2023,19.4,19.4,18,18.55,4618000,SCOM
7/17/2023,19.2,19.5,19,19.3,314300,SCOM
7/14/2023,19.4,19.5,19,19.2,930500,SCOM
7/13/2023,19.65,19.65,19.3,19.4,437100,SCOM
7/12/2023,19.8,19.8,19.4,19.7,5111900,SCOM
7/11/2023,20,20,19.4,19.7,4534200,SCOM
7/10/2023,19.2,20,19,19.55,2819500,SCOM
7/7/2023,18.5,19.2,18.2,18.9,3157600,SCOM
7/6/2023,17.8,18.45,17.6,17.85,18260100,SCOM
7/5/2023,17.9,17.9,17.6,17.7,2346400,SCOM
7/4/2023,18,18,17.6,17.8,15905700,SCOM
7/3/2023,17.6,18,17.6,17.75,467500,SCOM
6/30/2023,17.5,17.6,17.4,17.5,1626500,SCOM
6/29/2023,17.5,17.6,17.2,17.45,329700,SCOM
6/27/2023,17.8,17.8,17.2,17.4,867000,SCOM
6/26/2023,17.8,17.8,17.45,17.5,8518700,SCOM
6/23/2023,17.75,17.8,17.4,17.5,9481100,SCOM
6/22/2023,17,17.8,17,17.45,4990500,SCOM
6/21/2023,16.4,17,16.4,16.8,2504300,SCOM
6/20/2023,16.1,16.5,15.9,16.25,1425100,SCOM
6/19/2023,15.5,16.3,15.45,16.05,477200,SCOM
6/16/2023,14.95,15.45,14.75,14.9,13905700,SCOM
6/15/2023,15.6,15.8,14.75,14.85,2369800,SCOM
6/14/2023,15.8,15.8,14.75,14.95,3786800,SCOM
6/13/2023,16,16,14.9,15.05,8512100,SCOM
6/12/2023,16.8,16.8,15.45,15.75,5374200,SCOM
6/9/2023,16.85,16.85,16.45,16.6,568400,SCOM
6/8/2023,16.95,16.95,16.5,16.7,1734900,SCOM
6/7/2023,17,17,16.85,16.95,1410600,SCOM
6/6/2023,17.2,17.2,16.9,17,3968700,SCOM
6/5/2023,17.25,17.25,16.75,16.95,2200300,SCOM
6/2/2023,17.25,17.25,16.7,16.95,10047000,SCOM
5/31/2023,16,17.3,16,16.6,10822100,SCOM
5/30/2023,15.7,16.75,15.3,15.9,15838100,SCOM
5/29/2023,15,15.65,14.95,15.25,444100,SCOM
5/26/2023,15.3,15.3,14.95,15.05,12117800,SCOM
5/25/2023,15.35,15.35,15,15.05,22905400,SCOM
5/24/2023,15.35,15.35,15,15.25,8640900,SCOM
5/23/2023,15.45,15.45,14.95,15.3,2738400,SCOM
5/22/2023,15.45,15.45,14.9,15.05,2271800,SCOM
5/19/2023,15.5,15.5,14.8,15,2100500,SCOM
5/18/2023,16,16.5,14.45,14.85,7282500,SCOM
5/17/2023,15.7,15.7,15.2,15.5,18171801,SCOM
5/16/2023,14.1,14.3,14.1,14.3,1219300,SCOM
5/15/2023,13.25,14.5,12.7,13,22757400,SCOM
5/12/2023,14.75,14.75,13.25,13.25,41634500,SCOM
5/11/2023,15.7,15.7,14,14.7,18694699,SCOM
5/10/2023,15.7,15.7,14.9,15.3,6690300,SCOM
5/9/2023,16,16,15.25,15.6,3955000,SCOM
5/8/2023,16,16,15.7,15.95,573100,SCOM
5/5/2023,16.2,16.2,15.65,15.75,6391900,SCOM
5/4/2023,16.5,16.5,15.95,16.25,16373300,SCOM
5/3/2023,16.7,16.7,15.95,16.05,12831200,SCOM
5/2/2023,16.5,16.8,16.45,16.5,937800,SCOM
4/28/2023,16.8,16.8,16.35,16.5,10408200,SCOM
4/27/2023,16.8,16.8,16.6,16.7,616200,SCOM
4/26/2023,17,17,16.55,16.7,1559200,SCOM
4/25/2023,16.7,17,16.45,16.5,13043100,SCOM
4/24/2023,16.8,16.8,16.55,16.7,802400,SCOM
4/20/2023,17,17.5,16.4,16.5,8316600,SCOM
4/19/2023,17.4,17.4,16.65,16.7,4827100,SCOM
4/18/2023,17.1,17.5,16.75,16.85,2256100,SCOM
4/17/2023,17.7,17.7,16.8,17.05,3459200,SCOM
4/14/2023,18,18,17.5,17.8,2620100,SCOM
4/13/2023,18.35,18.4,17.25,17.85,2163500,SCOM
4/12/2023,18.6,19,18.2,18.35,2908300,SCOM
4/11/2023,18.5,19.3,18.35,18.45,5052300,SCOM
4/6/2023,18.75,19.45,18.25,18.6,4375000,SCOM
4/5/2023,18.2,18.5,18,18.05,24080000,SCOM
4/4/2023,19,19,17.95,18,14295800,SCOM
4/3/2023,19,19,18.1,18.15,3428600,SCOM
3/31/2023,18,18.5,18,18.1,1704000,SCOM
3/30/2023,18.2,18.5,17.8,18,15186300,SCOM
3/29/2023,18.85,18.85,18,18.5,10100200,SCOM
3/28/2023,18.9,18.9,18.4,18.5,5636200,SCOM
3/27/2023,18.9,19,18.75,18.85,2344800,SCOM
3/24/2023,19.4,19.4,18.5,18.9,29109400,SCOM
3/23/2023,19,19.4,18.55,19,8703800,SCOM
3/22/2023,19,20,18.95,19.1,5680900,SCOM
3/21/2023,18,19.7,18,18.95,37107398,SCOM
3/20/2023,17.3,17.95,17,17.95,15620600,SCOM
3/17/2023,17,17.25,16.05,16.35,78127906,SCOM
3/16/2023,18,18,16.45,17,39533699,SCOM
3/15/2023,19.1,19.1,17.75,18,16825500,SCOM
3/14/2023,19.5,19.85,18.9,19.1,3589700,SCOM
3/13/2023,20.65,20.8,19.3,19.6,3227200,SCOM
3/10/2023,21,21,20,20.6,1442700,SCOM
3/9/2023,21,21.5,20.85,20.95,14873900,SCOM
3/8/2023,22,22,20.85,20.95,28703400,SCOM
3/7/2023,23,23,22,22.55,2794600,SCOM
3/6/2023,23.6,23.6,22.8,23,4611000,SCOM
3/3/2023,23.6,23.6,23,23.45,404700,SCOM
3/2/2023,23.5,23.6,23,23.5,2949200,SCOM
3/1/2023,23.5,23.55,23,23.35,2096800,SCOM
