Date, Open, High, Low, Close, Volume,Name
12/12/2023,32611,33240,31506,31606,2281221,ANG
12/11/2023,32513,32659,31523,32260,2759589,ANG
12/8/2023,33561,33856,31700,32741,1990879,ANG
12/7/2023,34600,35226,33726,33791,1502638,ANG
12/6/2023,35295,35918,34833,34958,1316590,ANG
12/5/2023,35350,35813,34560,34969,1249677,ANG
12/4/2023,37200,37773,35309,35630,1762609,ANG
12/1/2023,36344,36635,35500,36386,1594946,ANG
11/30/2023,36630,37449,35963,36429,2511778,ANG
11/29/2023,35760,36985,35377,35989,2220631,ANG
11/28/2023,33130,35452,32906,35311,2270621,ANG
11/27/2023,32250,32872,32084,32648,1323833,ANG
11/24/2023,31317,32160,30974,31870,1192516,ANG
11/23/2023,32798,32897,31105,31317,1498717,ANG
11/22/2023,32868,33426,32332,32818,1509015,ANG
11/21/2023,32025,32450,30808,32450,1678477,ANG
11/20/2023,31480,31480,30710,31250,603566,ANG
11/17/2023,30300,31740,30300,31275,1148473,ANG
11/16/2023,31000,31500,30334,31480,1329311,ANG
11/15/2023,31100,31877,30928,30947,1606574,ANG
11/14/2023,29902,30776,29444,30700,3672782,ANG
11/13/2023,30125,30125,29467,29565,2138061,ANG
11/10/2023,31665,31665,29704,29917,1819395,ANG
11/9/2023,33450,34759,31744,31935,1433803,ANG
11/8/2023,34000,34855,33636,34855,1890378,ANG
11/7/2023,34600,34693,32918,33517,1887703,ANG
11/6/2023,34200,34701,34150,34532,1247811,ANG
11/3/2023,32690,34179,32005,33777,1968178,ANG
11/2/2023,32100,32549,31574,31802,2814468,ANG
11/1/2023,33700,33700,31912,31912,3328435,ANG
10/31/2023,35500,35529,34362,34450,1302783,ANG
10/30/2023,36735,36735,35443,35628,874012,ANG
10/27/2023,36799,36799,35663,35704,720233,ANG
10/26/2023,36100,36859,35333,36126,1791661,ANG
10/25/2023,35236,36246,34616,35493,896202,ANG
10/24/2023,36000,36534,34787,35162,1265247,ANG
10/23/2023,37300,37300,35435,35700,1917843,ANG
10/20/2023,35999,37615,35350,37500,1883784,ANG
10/19/2023,35300,35913,35095,35095,959806,ANG
10/18/2023,35720,36296,35198,35612,1951282,ANG
10/17/2023,35200,35830,34675,35595,901683,ANG
10/16/2023,36400,36763,34954,34980,1827831,ANG
10/13/2023,35550,37463,35550,36735,1513975,ANG
10/12/2023,35720,36624,35353,35630,1243893,ANG
10/11/2023,34421,36124,34142,35678,2909838,ANG
10/10/2023,33600,34990,32896,34990,3354027,ANG
