Date, Open, High, Low, Close, Volume,Name
3/31/2023,333771,336200,327876,329296,820160,NPN
3/30/2023,335001,336273,329043,331756,453551,NPN
3/29/2023,330700,338000,330700,333917,471876,NPN
3/28/2023,325100,331998,325100,327126,976397,NPN
3/27/2023,331800,331900,317807,319850,417892,NPN
3/24/2023,333400,339438,330113,333000,558130,NPN
3/23/2023,332001,337882,331043,335000,1238662,NPN
3/22/2023,317800,319888,309251,319888,936423,NPN
3/20/2023,293500,310978,292306,310384,689915,NPN
3/17/2023,308000,312099,298506,298506,3332884,NPN
3/16/2023,301301,306600,297864,304803,1566311,NPN
3/15/2023,315499,316687,299500,305073,528172,NPN
3/14/2023,309002,315299,303415,313148,545959,NPN
3/13/2023,316200,318999,301262,309001,620905,NPN
3/10/2023,310000,312460,302643,304970,656290,NPN
3/9/2023,321000,321000,312654,316820,468788,NPN
3/8/2023,323199,324359,319588,322615,429512,NPN
3/7/2023,325915,331661,324100,328188,431177,NPN
3/6/2023,323115,329787,323058,327926,496687,NPN
3/3/2023,332504,335000,323001,325916,724081,NPN
3/2/2023,339999,339999,322521,327271,650361,NPN
3/1/2023,340036,344293,335627,341927,643382,NPN
2/28/2023,325676,327500,320525,325705,615319,NPN
2/27/2023,316976,325845,315167,323000,392924,NPN
2/24/2023,322222,324474,315439,316977,467726,NPN
2/23/2023,322368,329497,320587,325733,504840,NPN
2/22/2023,318800,326372,318274,323600,470751,NPN
2/21/2023,328116,328205,318685,323263,699509,NPN
2/20/2023,339999,340825,333716,335703,393687,NPN
2/17/2023,343777,345609,335905,335905,326060,NPN
2/16/2023,348001,351000,345145,347613,345595,NPN
2/15/2023,341100,347382,341100,344537,434066,NPN
2/14/2023,342117,347878,340642,343173,421132,NPN
2/13/2023,342600,347500,341750,346443,321608,NPN
2/10/2023,336199,344634,334500,343296,569334,NPN
2/9/2023,345800,349645,342104,343127,533195,NPN
2/8/2023,335300,340054,334007,340054,694490,NPN
2/7/2023,334500,339700,332111,334967,485986,NPN
2/6/2023,334500,339156,330202,334000,620020,NPN
2/3/2023,337350,341315,334626,340000,483413,NPN
2/2/2023,336740,339154,331690,334913,659393,NPN
2/1/2023,338400,343113,330818,333399,740002,NPN
1/31/2023,329814,336330,328004,334655,1006400,NPN
1/30/2023,339150,340893,333007,335481,901215,NPN
1/27/2023,353800,358266,350817,353951,590249,NPN
1/26/2023,346091,352339,344461,350035,694626,NPN
1/25/2023,341300,345616,337076,337866,408204,NPN
1/24/2023,342701,346500,341893,343614,287871,NPN
1/23/2023,340800,342847,338262,340231,334780,NPN
1/20/2023,338500,341805,335412,337710,457226,NPN
1/19/2023,337999,340500,330389,334494,620684,NPN
1/18/2023,336470,340753,334488,335720,410064,NPN
1/17/2023,330000,338787,326359,335500,590507,NPN
1/16/2023,333400,337536,330500,330667,601904,NPN
1/13/2023,329000,338500,329000,336829,636764,NPN
1/12/2023,322500,333832,319778,328500,749858,NPN
1/11/2023,326500,337185,326500,332650,800104,NPN
1/10/2023,323500,327410,319780,323601,989976,NPN
1/9/2023,321313,327500,320544,326172,808349,NPN
1/6/2023,303500,317295,303500,313824,668235,NPN
1/5/2023,305994,311500,301428,303681,827400,NPN
1/4/2023,301200,309200,301200,305994,743944,NPN
1/3/2023,288111,300889,288111,299000,556072,NPN
12/30/2022,282646,288367,280000,282434,187815,NPN
12/29/2022,285000,287998,283769,285500,394059,NPN
12/28/2022,279900,285000,276926,283569,408988,NPN
12/23/2022,278101,280876,273275,275980,239369,NPN
12/22/2022,283100,287839,278276,280000,332954,NPN
12/21/2022,278925,280000,275407,278000,385647,NPN
12/20/2022,279500,279500,269506,276900,444389,NPN
12/19/2022,281862,294117,280672,283000,640798,NPN
12/15/2022,280300,285392,277636,283379,2206962,NPN
12/14/2022,289500,293889,284143,285510,527158,NPN
12/13/2022,279300,293184,279300,289503,632651,NPN
12/12/2022,275302,282563,272900,279207,703976,NPN
12/9/2022,273000,284406,273000,279705,681627,NPN
12/8/2022,273605,276250,271210,272097,400574,NPN
12/7/2022,265100,269668,262062,266206,689438,NPN
12/6/2022,269770,274062,263341,265944,543494,NPN
12/5/2022,275555,280050,270124,270857,712132,NPN
12/2/2022,265201,271269,261208,265679,832226,NPN
12/1/2022,264390,274036,262402,267130,1128465,NPN
11/30/2022,247350,264998,245301,263609,1467467,NPN
11/29/2022,253100,257969,246164,248451,706191,NPN
11/28/2022,240690,249899,239919,247782,612165,NPN
11/25/2022,243300,249000,237190,244588,619348,NPN
11/24/2022,242000,249834,240106,248495,493142,NPN
11/23/2022,243299,249900,238581,242124,754229,NPN
11/22/2022,240003,245282,235201,240376,1028392,NPN
11/21/2022,253789,255545,247460,248888,574625,NPN
11/18/2022,256025,258300,252305,256084,574389,NPN
11/17/2022,256997,261663,254001,257968,708244,NPN
11/16/2022,246999,270350,245100,261020,1534556,NPN
11/15/2022,253803,255206,244172,246329,1328103,NPN
11/14/2022,239000,242000,233794,234889,711319,NPN
11/11/2022,227101,241424,227100,238728,1550092,NPN
11/10/2022,210599,222759,206807,220179,780287,NPN
11/9/2022,211800,213901,208106,210620,730104,NPN
11/8/2022,219912,220806,213703,214630,690212,NPN
